"idx","PMID","Pathogen_Original","Database","batch","PubDate","PubYear","Lookup"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4143,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4144,11585790,"ross river","pubmed",39,"2001 Oct","2001","Success"
4145,26335937,"ross river","pubmed",39,"2015 Sep","2015","Success"
4146,7625527,"semliki forest","pubmed",39,"1995 Jul","1995","Success"
4147,2158754,"semliki forest","pubmed",39,"1990 Apr","1990","Success"
4148,7625527,"semliki forest","pubmed",40,"1995 Jul","1995","Success"
4148,7625527,"semliki forest","pubmed",40,"1995 Jul","1995","Success"
4148,7625527,"semliki forest","pubmed",40,"1995 Jul","1995","Success"
4149,7625527,"semliki forest","pubmed",40,"1995 Jul","1995","Success"
4149,7625527,"semliki forest","pubmed",40,"1995 Jul","1995","Success"
4149,7625527,"semliki forest","pubmed",40,"1995 Jul","1995","Success"
4150,7625527,"semliki forest","pubmed",40,"1995 Jul","1995","Success"
4150,7625527,"semliki forest","pubmed",40,"1995 Jul","1995","Success"
4150,7625527,"semliki forest","pubmed",40,"1995 Jul","1995","Success"
4151,21742846,"sindbis","pubmed",40,"2011 Aug 1","2011","Success"
4152,3758873,"sindbis","pubmed",40,"1986","1986","Success"
4153,26583836,"sindbis","pubmed",40,"2015 Dec","2015","Success"
4154,11287559,"southern elephant seal","pubmed",40,"2001 May","2001","Success"
4155,11463116,"tonate","pubmed",40,"2001 May-Jun","2001","Success"
4156,12754579,"una","pubmed",40,"2003 Mar-Apr","2003","Success"
4157,17658571,"una","pubmed",40,"2007 Oct","2007","Success"
4158,16968922,"una","pubmed",40,"2006 Sep","2006","Success"
4158,16968922,"una","pubmed",40,"2006 Sep","2006","Success"
4159,16968922,"una","pubmed",40,"2006 Sep","2006","Success"
4159,16968922,"una","pubmed",40,"2006 Sep","2006","Success"
4160,2863991,"una","pubmed",40,"1985 Sep","1985","Success"
4161,14651460,"venezuelan equine encephalitis","pubmed",40,"2004","2004","Success"
4162,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4162,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4162,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4162,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4162,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4162,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4162,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4163,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4163,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4163,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4163,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4164,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4165,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4165,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4165,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4165,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4165,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4165,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4165,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4166,9706572,"venezuelan equine encephalitis","pubmed",40,"1998 Jul","1998","Success"
4167,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4167,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4167,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4167,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4167,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4168,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4168,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4168,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4168,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4168,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4169,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4169,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4169,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4169,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4169,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4170,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4170,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4170,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4170,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4170,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4170,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4170,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4171,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4171,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4171,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4171,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4171,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4172,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4172,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4172,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4172,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4172,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4172,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4172,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4173,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4173,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4173,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4173,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4173,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4173,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4173,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4173,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4174,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4174,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4174,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4174,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4174,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4174,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4174,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4175,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4175,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4175,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4175,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4175,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4175,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4175,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4176,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4176,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4176,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4176,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4176,16847084,"venezuelan equine encephalitis","pubmed",40,"2006 Jul","2006","Success"
4177,1951851,"venezuelan equine encephalitis","pubmed",40,"1991 Oct","1991","Success"
4177,1951851,"venezuelan equine encephalitis","pubmed",40,"1991 Oct","1991","Success"
4178,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4178,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4178,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4178,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4178,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4178,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4178,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4179,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4179,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4179,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4179,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4179,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4179,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4179,7563415,"venezuelan equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4180,1951851,"venezuelan equine encephalitis","pubmed",40,"1991 Oct","1991","Success"
4180,1951851,"venezuelan equine encephalitis","pubmed",40,"1991 Oct","1991","Success"
4181,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4181,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4181,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4181,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4181,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4181,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4181,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4182,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4182,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4182,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4182,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4183,101094826,"venezuelan equine encephalitis","pubmed",40,NA,NA,"Success"
4183,101094826,"venezuelan equine encephalitis","pubmed",40,NA,NA,"Success"
4184,101094826,"venezuelan equine encephalitis","pubmed",40,NA,NA,"Success"
4184,101094826,"venezuelan equine encephalitis","pubmed",40,NA,NA,"Success"
4185,27101567,"venezuelan equine encephalitis","pubmed",40,"2016 Apr","2016","Success"
4185,27101567,"venezuelan equine encephalitis","pubmed",40,"2016 Apr","2016","Success"
4186,15663847,"venezuelan equine encephalitis","pubmed",40,"2004 Dec","2004","Success"
4186,15663847,"venezuelan equine encephalitis","pubmed",40,"2004 Dec","2004","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4187,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4188,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4189,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4190,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4191,5840639,"venezuelan equine encephalitis","pubmed",40,"1965 Nov","1965","Success"
4191,5840639,"venezuelan equine encephalitis","pubmed",40,"1965 Nov","1965","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4192,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4193,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4194,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4195,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4195,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4195,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4195,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4195,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4195,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4195,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4195,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4196,4384667,"venezuelan equine encephalitis","pubmed",40,"1968 Mar","1968","Success"
4196,4384667,"venezuelan equine encephalitis","pubmed",40,"1968 Mar","1968","Success"
4197,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4197,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4197,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4197,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4197,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4197,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4197,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4197,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4198,4384667,"venezuelan equine encephalitis","pubmed",40,"1968 Mar","1968","Success"
4198,4384667,"venezuelan equine encephalitis","pubmed",40,"1968 Mar","1968","Success"
4199,15663847,"venezuelan equine encephalitis","pubmed",40,"2004 Dec","2004","Success"
4199,15663847,"venezuelan equine encephalitis","pubmed",40,"2004 Dec","2004","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4200,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4201,27101567,"venezuelan equine encephalitis","pubmed",40,"2016 Apr","2016","Success"
