"Original","Submitted","Accepted_name","Selected_family","Selected_order","Selected_class","Synonyms"
"apodemus sylvaticus","Apodemus sylvaticus","Apodemus sylvaticus","Muridae","Rodentia","Mammalia","Apodemus hebridensis tural"
"apodemus sylvaticus","Apodemus sylvaticus","Apodemus sylvaticus","Muridae","Rodentia","Mammalia","Mus sylvaticus varius"
"mus cervicolor","Mus cervicolor","Mus cervicolor","Muridae","Rodentia","Mammalia","Mus cunicularis"
"mus cervicolor","Mus cervicolor","Mus cervicolor","Muridae","Rodentia","Mammalia","Mus strophiatus"
"mus cervicolor","Mus cervicolor","Mus cervicolor","Muridae","Rodentia","Mammalia","Tautatus thai annamensis"
"mus cervicolor","Mus cervicolor","Mus cervicolor","Muridae","Rodentia","Mammalia","Leggada nitidula popaea"
"sciurus carolinensis","Sciurus carolinensis","Sciurus carolinensis","Sciuridae","Rodentia","Mammalia",NA
"mus musculus","Mus musculus","Mus musculus","Muridae","Rodentia","Mammalia","Mus molossinus"
"mus musculus","Mus musculus","Mus musculus","Muridae","Rodentia","Mammalia","Mus nordmanni"
"mus musculus","Mus musculus","Mus musculus","Muridae","Rodentia","Mammalia","Mus musculus cinereomaculatus"
"mus musculus","Mus musculus","Mus musculus","Muridae","Rodentia","Mammalia","Mus bactrianus tantillus"
"mus musculus","Mus musculus","Mus musculus","Muridae","Rodentia","Mammalia","Mus musculus varius"
"mus musculus","Mus musculus","Mus musculus","Muridae","Rodentia","Mammalia","Mus molossinus yonakuni"
"bandicota indica","Bandicota indica","Bandicota indica","Muridae","Rodentia","Mammalia","Mus bandicota"
"bandicota indica","Bandicota indica","Bandicota indica","Muridae","Rodentia","Mammalia","Mus elliotanus"
"bandicota indica","Bandicota indica","Bandicota indica","Muridae","Rodentia","Mammalia","Rattus eloquens"
"bandicota indica","Bandicota indica","Bandicota indica","Muridae","Rodentia","Mammalia","Mus giganteus"
"bandicota indica","Bandicota indica","Bandicota indica","Muridae","Rodentia","Mammalia","Bandicota jabouillei"
"bandicota indica","Bandicota indica","Bandicota indica","Muridae","Rodentia","Mammalia","Mus macropus"
"bandicota indica","Bandicota indica","Bandicota indica","Muridae","Rodentia","Mammalia","Mus malabarica"
"bandicota indica","Bandicota indica","Bandicota indica","Muridae","Rodentia","Mammalia","Bandicota mordax"
"bandicota indica","Bandicota indica","Bandicota indica","Muridae","Rodentia","Mammalia","Mus nemorivagus"
"bandicota indica","Bandicota indica","Bandicota indica","Muridae","Rodentia","Mammalia","Mus perchal"
"bandicota indica","Bandicota indica","Bandicota indica","Muridae","Rodentia","Mammalia","Mus setifer"
"bandicota indica","Bandicota indica","Bandicota indica","Muridae","Rodentia","Mammalia","Bandicota siamensis"
"bandicota indica","Bandicota indica","Bandicota indica","Muridae","Rodentia","Mammalia","Nesokia nemorivaga taiwanus"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus caraco"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus caspius"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus decumanoides"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus decumanus"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus griseipectus"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus hibernicus"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus humiliatus"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus javanus"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus magnirostris"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus maniculatus"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus maurus"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus ouangthomae"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus plumbeus"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus surmolottus"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Rattus norvegicus albus"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus sylvaticus discolor"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus decumanus hybridus"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Rattus humiliatus insolatus"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus decumanus major"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Rattus norvegicus otomoi"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Mus norvegicus praestans"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Rattus norvegicus primarius"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Epimys norvegicus socer"
"rattus norvegicus","Rattus norvegicus","Rattus norvegicus","Muridae","Rodentia","Mammalia","Rattus humiliatus sowerbyi"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus alexandrinorattus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus alexandrinus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus arboreus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Hapalotis arboricola"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus asiaticus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus atratus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus atridorsum"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus ceylonus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Epimys chionogaster"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus crassipes"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus domesticus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus erythronotus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus flavescens"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus flaviventris"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Musculus frugivorus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus galapagoensis"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus griseocaeruleus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus infralineatus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus insularis"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus jujensis"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus kandianus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus kandiyanus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Epimys kelaarti"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus kijabius"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus latipes"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus leucogaster"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus muansae"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus nemoralis"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus novaezelandiae"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus picteti"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus rufescens"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus samharensis"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Myoxus siculae"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus subcaeruleus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus sylvestris"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus tectorum"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus tetragonurus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus tompsoni"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus variabilis"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus domesticus albus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus domesticus ater"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus rattus ater"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus rattus brookei"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus rattus chionogaster"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus tectorum fuliginosus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus domesticus fulvaster"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus domesticus fuscus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus rattus girensis"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus rattus intermedius"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Mus rattus jurassicus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus norvegicus longicaudus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus rattus narbadae"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus rattus nericola"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus rattus ruthenus"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus rattus sueirensis"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus domesticus varius"
"rattus rattus","Rattus rattus","Rattus rattus","Muridae","Rodentia","Mammalia","Rattus rattus wroughtoni"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus aemuli"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Epimys basilanus"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus bocourti"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus buruensis"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Epimys calcis"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus clabatus"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus concolor"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus ephippium"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Epimys leucophaetus"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus luteiventris"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Epimys mayonicus"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Togomys melanoderma"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus obscurus"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Epimys ornatulus"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus pantarensis"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus pullus"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Epimys querceti"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Rattus raveni"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Rattus schuitemakeri"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Epimys stragulum"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus surdus"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus todayensis"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Epimys vigoratus"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus wichmanni"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus vulcani apicus"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Rattus concolor equile"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Rattus raveni eurous"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Rattus concolor malengiensis"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Rattus concolor meringgit"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Mus ephippium negrinus"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Rattus concolor otteni"
"rattus exulans","Rattus exulans","Rattus exulans","Muridae","Rodentia","Mammalia","Rattus concolor solatus"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Mus jalorensis"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Mus jarak"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Mus julianus"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Epimys maerens"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Epimys mara"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Epimys roa"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Mus siantanicus"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Mus tambelanicus"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Epimys tingius"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Epimys tua"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus ambersoni"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus banguei"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus batin"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus delirius"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus generatius"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus jemuris"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus kabanicus"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Epimys neglectus lamucotanus"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus lasurius"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus luxuriosus"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus mangalumis"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Epimys rattus pauper"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus payanus"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus pemanggis"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus perhentianus"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus pharus"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus piperis"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Mus rattus rhionis"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus roquei"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Mus rattus rumpia"
"rattus tiomanicus","Rattus tiomanicus","Rattus tiomanicus","Muridae","Rodentia","Mammalia","Rattus rattus sebasianus"
